count_point_id,region_name,local_authority_name,road_name,road_type,latitude,longitude,hour,direction_of_travel,year,count_date,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs
943164,North West,Sefton,U,Minor,53.604042,-3.045981,11,S,2018,2018-07-09,0,0,10,0,0
943164,North West,Sefton,U,Minor,53.604042,-3.045981,12,S,2018,2018-07-09,0,0,11,0,1
943164,North West,Sefton,U,Minor,53.604042,-3.045981,13,S,2018,2018-07-09,0,0,13,0,2
943164,North West,Sefton,U,Minor,53.604042,-3.045981,14,S,2018,2018-07-09,0,0,8,0,2
943164,North West,Sefton,U,Minor,53.604042,-3.045981,15,S,2018,2018-07-09,0,0,14,0,1
943164,North West,Sefton,U,Minor,53.604042,-3.045981,16,S,2018,2018-07-09,0,0,5,0,0
943164,North West,Sefton,U,Minor,53.604042,-3.045981,17,S,2018,2018-07-09,0,1,13,0,3
943164,North West,Sefton,U,Minor,53.604042,-3.045981,18,S,2018,2018-07-09,0,1,9,0,0
943164,North West,Sefton,U,Minor,53.604042,-3.045981,10,S,2018,2018-07-09,0,0,16,0,3
943164,North West,Sefton,U,Minor,53.604042,-3.045981,7,S,2018,2018-07-09,1,0,9,0,1
943164,North West,Sefton,U,Minor,53.604042,-3.045981,8,S,2018,2018-07-09,0,0,11,0,1
943164,North West,Sefton,U,Minor,53.604042,-3.045981,9,S,2018,2018-07-09,0,0,17,0,1
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,7,S,2018,2018-06-29,3,0,82,0,13
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,8,S,2018,2018-06-29,5,0,95,1,15
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,9,S,2018,2018-06-29,2,0,70,0,6
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,10,S,2018,2018-06-29,0,0,76,1,9
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,11,S,2018,2018-06-29,0,0,61,1,11
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,12,S,2018,2018-06-29,3,1,66,1,7
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,13,S,2018,2018-06-29,3,0,69,1,16
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,14,S,2018,2018-06-29,2,0,54,1,14
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,15,S,2018,2018-06-29,4,0,58,1,16
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,16,S,2018,2018-06-29,6,0,54,1,7
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,17,S,2018,2018-06-29,4,0,59,2,11
943170,North West,Sefton,U,Minor,53.470908,-3.0031568,18,S,2018,2018-06-29,9,1,67,1,9
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,7,S,2018,2018-06-04,5,2,237,0,41
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,8,S,2018,2018-06-04,6,3,456,0,36
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,9,S,2018,2018-06-04,0,0,148,0,17
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,10,S,2018,2018-06-04,3,0,113,0,30
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,11,S,2018,2018-06-04,3,0,138,0,6
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,12,S,2018,2018-06-04,0,0,96,0,11
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,13,S,2018,2018-06-04,6,0,126,0,15
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,14,S,2018,2018-06-04,4,0,107,0,17
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,15,S,2018,2018-06-04,6,1,132,0,16
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,16,S,2018,2018-06-04,8,0,133,0,22
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,17,S,2018,2018-06-04,2,0,122,0,16
943172,North West,Sefton,U,Minor,53.48340129,-2.98292637,18,S,2018,2018-06-04,3,2,108,0,18
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,11,S,2019,2019-05-24,5,0,213,18,30
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,10,S,2019,2019-05-24,9,3,271,19,35
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,15,S,2019,2019-05-24,4,3,335,17,41
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,18,S,2019,2019-05-24,9,3,248,10,25
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,13,S,2019,2019-05-24,11,1,246,19,32
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,14,S,2019,2019-05-24,5,5,235,16,32
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,9,S,2019,2019-05-24,1,0,297,18,35
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,17,S,2019,2019-05-24,3,2,275,9,28
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,7,S,2019,2019-05-24,12,2,257,19,54
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,12,S,2019,2019-05-24,7,1,261,13,31
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,16,S,2019,2019-05-24,5,0,251,20,46
7281,North West,Sefton,A567,Major,53.461093,-2.9955299,8,S,2019,2019-05-24,6,2,332,19,36
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,14,S,2019,2019-06-19,3,7,727,4,152
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,17,S,2019,2019-06-19,7,10,914,6,83
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,8,S,2019,2019-06-19,16,9,1670,7,206
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,12,S,2019,2019-06-19,9,6,799,1,159
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,9,S,2019,2019-06-19,4,6,1098,6,189
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,7,S,2019,2019-06-19,27,15,1839,2,227
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,15,S,2019,2019-06-19,6,5,842,9,167
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,13,S,2019,2019-06-19,10,8,823,2,169
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,18,S,2019,2019-06-19,9,7,846,4,63
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,16,S,2019,2019-06-19,5,7,948,11,151
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,10,S,2019,2019-06-19,1,5,765,7,186
27302,North West,Sefton,A565,Major,53.456505,-3.0067178,11,S,2019,2019-06-19,1,8,818,3,141
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,12,S,2019,2019-09-26,3,1,470,1,110
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,13,S,2019,2019-09-26,2,5,415,2,111
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,11,S,2019,2019-09-26,0,3,455,1,115
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,7,S,2019,2019-09-26,13,12,574,1,103
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,16,S,2019,2019-09-26,6,8,475,5,77
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,8,S,2019,2019-09-26,16,12,791,3,116
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,17,S,2019,2019-09-26,6,6,541,1,50
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,9,S,2019,2019-09-26,5,2,448,1,99
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,14,S,2019,2019-09-26,5,3,432,1,101
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,10,S,2019,2019-09-26,2,4,450,3,113
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,18,S,2019,2019-09-26,4,6,550,0,57
28130,North West,Sefton,A565,Major,53.447888,-3.0009127,15,S,2019,2019-09-26,2,2,479,2,123
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,12,S,2019,2019-06-24,1,0,267,3,37
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,17,S,2019,2019-06-24,4,1,372,6,41
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,15,S,2019,2019-06-24,5,0,359,4,35
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,16,S,2019,2019-06-24,8,0,388,5,43
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,14,S,2019,2019-06-24,1,3,333,4,31
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,7,S,2019,2019-06-24,2,1,290,10,48
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,10,S,2019,2019-06-24,1,2,320,5,35
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,11,S,2019,2019-06-24,6,2,286,4,35
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,13,S,2019,2019-06-24,0,0,181,3,17
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,8,S,2019,2019-06-24,1,1,461,1,64
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,9,S,2019,2019-06-24,3,1,364,4,39
28490,North West,Sefton,A5147,Major,53.514355,-2.9453525,18,S,2019,2019-06-24,4,1,294,4,22
37338,North West,Sefton,A565,Major,53.581999,-3.04737,12,S,2019,2019-05-15,6,8,673,6,142
37338,North West,Sefton,A565,Major,53.581999,-3.04737,18,S,2019,2019-05-15,5,18,715,6,62
37338,North West,Sefton,A565,Major,53.581999,-3.04737,13,S,2019,2019-05-15,2,8,616,6,112
37338,North West,Sefton,A565,Major,53.581999,-3.04737,11,S,2019,2019-05-15,4,3,650,6,129
37338,North West,Sefton,A565,Major,53.581999,-3.04737,14,S,2019,2019-05-15,6,12,688,6,120
37338,North West,Sefton,A565,Major,53.581999,-3.04737,17,S,2019,2019-05-15,2,13,849,11,86
37338,North West,Sefton,A565,Major,53.581999,-3.04737,9,S,2019,2019-05-15,3,2,653,8,160
37338,North West,Sefton,A565,Major,53.581999,-3.04737,10,S,2019,2019-05-15,3,4,716,7,181
37338,North West,Sefton,A565,Major,53.581999,-3.04737,15,S,2019,2019-05-15,9,11,870,8,174
37338,North West,Sefton,A565,Major,53.581999,-3.04737,16,S,2019,2019-05-15,3,16,715,10,111
37338,North West,Sefton,A565,Major,53.581999,-3.04737,8,S,2019,2019-05-15,3,4,1102,15,216
37338,North West,Sefton,A565,Major,53.581999,-3.04737,7,S,2019,2019-05-15,7,11,1042,8,170
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,11,S,2019,2019-03-29,1,1,326,2,59
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,16,S,2019,2019-03-29,6,4,688,3,99
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,14,S,2019,2019-03-29,2,2,485,4,105
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,7,S,2019,2019-03-29,6,2,684,14,164
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,10,S,2019,2019-03-29,5,2,508,4,89
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,15,S,2019,2019-03-29,6,2,500,3,105
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,17,S,2019,2019-03-29,5,4,631,4,54
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,13,S,2019,2019-03-29,2,4,542,3,118
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,8,S,2019,2019-03-29,3,6,740,4,144
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,18,S,2019,2019-03-29,6,0,535,8,28
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,9,S,2019,2019-03-29,2,3,619,2,101
37792,North West,Sefton,A5038,Major,53.444167,-2.9770668,12,S,2019,2019-03-29,0,8,575,3,99
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,16,S,2019,2019-05-14,30,23,1720,9,243
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,18,S,2019,2019-05-14,17,8,845,12,62
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,15,S,2019,2019-05-14,4,4,862,12,132
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,9,S,2019,2019-05-14,6,1,1229,15,178
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,14,S,2019,2019-05-14,12,9,709,7,145
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,11,S,2019,2019-05-14,9,12,780,8,140
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,10,S,2019,2019-05-14,3,6,778,15,158
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,8,S,2019,2019-05-14,12,18,1740,17,178
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,13,S,2019,2019-05-14,4,1,751,9,132
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,17,S,2019,2019-05-14,8,10,929,9,323
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,7,S,2019,2019-05-14,28,19,1851,7,226
48121,North West,Sefton,A565,Major,53.459618,-3.0105568,12,S,2019,2019-05-14,2,5,760,7,149
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,10,S,2019,2019-10-18,1,3,746,3,139
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,16,S,2019,2019-10-18,0,3,926,12,196
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,17,S,2019,2019-10-18,0,1,675,5,64
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,9,S,2019,2019-10-18,1,3,819,6,182
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,14,S,2019,2019-10-18,2,4,573,4,124
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,15,S,2019,2019-10-18,0,1,740,7,219
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,11,S,2019,2019-10-18,0,1,725,2,154
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,12,S,2019,2019-10-18,1,1,630,3,138
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,7,S,2019,2019-10-18,0,3,1116,3,146
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,13,S,2019,2019-10-18,3,0,682,3,135
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,8,S,2019,2019-10-18,2,4,841,6,130
88079,North West,Sefton,A565,Major,53.522116,-3.0286814,18,S,2019,2019-10-18,1,1,564,3,47
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,10,S,2019,2019-07-04,2,0,22,0,1
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,15,S,2019,2019-07-04,0,0,25,0,5
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,17,S,2019,2019-07-04,1,0,20,0,2
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,12,S,2019,2019-07-04,0,0,18,0,1
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,14,S,2019,2019-07-04,0,0,15,0,1
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,9,S,2019,2019-07-04,2,0,20,0,2
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,18,S,2019,2019-07-04,1,0,24,0,2
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,13,S,2019,2019-07-04,0,0,15,0,1
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,7,S,2019,2019-07-04,1,0,17,0,1
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,11,S,2019,2019-07-04,1,0,19,0,3
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,16,S,2019,2019-07-04,2,0,28,0,3
806468,North West,Sefton,U,Minor,53.487346,-2.9483839,8,S,2019,2019-07-04,1,0,35,0,0
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,8,S,2019,2019-09-04,0,0,4,0,0
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,11,S,2019,2019-09-04,0,0,18,0,4
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,12,S,2019,2019-09-04,0,0,5,0,0
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,17,S,2019,2019-09-04,1,0,15,0,3
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,9,S,2019,2019-09-04,0,0,4,0,2
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,14,S,2019,2019-09-04,0,0,10,0,2
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,18,S,2019,2019-09-04,0,0,10,0,3
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,10,S,2019,2019-09-04,0,0,11,0,1
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,7,S,2019,2019-09-04,0,0,4,0,1
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,13,S,2019,2019-09-04,1,0,13,0,1
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,15,S,2019,2019-09-04,0,0,6,0,2
806699,North West,Sefton,U,Minor,53.485369,-3.0297812,16,S,2019,2019-09-04,0,0,7,0,0
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,10,S,2019,2019-07-01,15,1,354,3,61
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,9,S,2019,2019-07-01,1,1,444,1,82
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,7,S,2019,2019-07-01,1,0,423,1,55
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,14,S,2019,2019-07-01,0,1,224,0,42
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,17,S,2019,2019-07-01,0,0,367,2,33
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,15,S,2019,2019-07-01,0,3,413,3,80
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,11,S,2019,2019-07-01,1,0,332,1,52
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,18,S,2019,2019-07-01,1,0,190,0,15
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,12,S,2019,2019-07-01,22,0,326,1,45
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,16,S,2019,2019-07-01,4,4,509,5,91
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,8,S,2019,2019-07-01,0,3,558,1,89
807250,North West,Sefton,U,Minor,53.59983,-3.0568629,13,S,2019,2019-07-01,1,3,308,1,49
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,7,S,2019,2019-07-04,1,0,1,0,0
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,10,S,2019,2019-07-04,1,0,25,0,1
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,16,S,2019,2019-07-04,1,0,8,0,0
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,8,S,2019,2019-07-04,0,0,10,0,0
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,12,S,2019,2019-07-04,1,0,12,0,1
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,11,S,2019,2019-07-04,0,0,20,0,0
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,13,S,2019,2019-07-04,0,0,19,0,0
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,15,S,2019,2019-07-04,1,0,6,0,3
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,14,S,2019,2019-07-04,0,0,19,0,0
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,17,S,2019,2019-07-04,1,0,22,0,2
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,18,S,2019,2019-07-04,0,0,9,0,1
808041,North West,Sefton,U,Minor,53.648733,-3.0030319,9,S,2019,2019-07-04,1,0,18,0,1
808084,North West,Sefton,U,Minor,53.67176,-2.960499,10,S,2019,2019-09-10,0,0,113,0,9
808084,North West,Sefton,U,Minor,53.67176,-2.960499,7,S,2019,2019-09-10,4,0,61,0,12
808084,North West,Sefton,U,Minor,53.67176,-2.960499,9,S,2019,2019-09-10,1,0,72,0,7
808084,North West,Sefton,U,Minor,53.67176,-2.960499,8,S,2019,2019-09-10,3,1,120,0,13
808084,North West,Sefton,U,Minor,53.67176,-2.960499,14,S,2019,2019-09-10,12,2,113,1,10
808084,North West,Sefton,U,Minor,53.67176,-2.960499,15,S,2019,2019-09-10,2,1,127,1,12
808084,North West,Sefton,U,Minor,53.67176,-2.960499,12,S,2019,2019-09-10,0,0,95,1,8
808084,North West,Sefton,U,Minor,53.67176,-2.960499,16,S,2019,2019-09-10,1,0,89,1,5
808084,North West,Sefton,U,Minor,53.67176,-2.960499,11,S,2019,2019-09-10,1,0,101,1,11
808084,North West,Sefton,U,Minor,53.67176,-2.960499,18,S,2019,2019-09-10,0,0,122,1,12
808084,North West,Sefton,U,Minor,53.67176,-2.960499,13,S,2019,2019-09-10,3,0,86,1,11
808084,North West,Sefton,U,Minor,53.67176,-2.960499,17,S,2019,2019-09-10,3,2,156,1,17
808099,North West,Sefton,U,Minor,53.570097,-3.058643,18,S,2019,2019-06-10,0,0,33,0,2
808099,North West,Sefton,U,Minor,53.570097,-3.058643,8,S,2019,2019-06-10,2,0,26,0,2
808099,North West,Sefton,U,Minor,53.570097,-3.058643,10,S,2019,2019-06-10,0,0,15,0,4
808099,North West,Sefton,U,Minor,53.570097,-3.058643,16,S,2019,2019-06-10,2,0,26,0,3
808099,North West,Sefton,U,Minor,53.570097,-3.058643,17,S,2019,2019-06-10,1,0,32,0,2
808099,North West,Sefton,U,Minor,53.570097,-3.058643,11,S,2019,2019-06-10,0,0,17,0,2
808099,North West,Sefton,U,Minor,53.570097,-3.058643,14,S,2019,2019-06-10,1,0,18,0,1
808099,North West,Sefton,U,Minor,53.570097,-3.058643,13,S,2019,2019-06-10,0,0,24,0,4
808099,North West,Sefton,U,Minor,53.570097,-3.058643,15,S,2019,2019-06-10,3,0,14,0,5
808099,North West,Sefton,U,Minor,53.570097,-3.058643,9,S,2019,2019-06-10,0,0,17,0,4
808099,North West,Sefton,U,Minor,53.570097,-3.058643,7,S,2019,2019-06-10,0,0,6,0,3
808099,North West,Sefton,U,Minor,53.570097,-3.058643,12,S,2019,2019-06-10,0,0,14,0,6
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,8,S,2019,2019-05-09,0,0,13,0,2
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,7,S,2019,2019-05-09,0,0,6,0,0
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,11,S,2019,2019-05-09,0,0,5,0,2
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,14,S,2019,2019-05-09,0,0,4,0,0
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,17,S,2019,2019-05-09,0,0,10,0,0
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,9,S,2019,2019-05-09,0,0,4,0,2
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,10,S,2019,2019-05-09,0,0,1,0,1
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,13,S,2019,2019-05-09,0,0,5,0,1
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,18,S,2019,2019-05-09,0,0,4,0,0
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,15,S,2019,2019-05-09,0,0,10,0,3
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,16,S,2019,2019-05-09,0,0,4,0,2
808490,North West,Sefton,U,Minor,53.48016,-2.9352494,12,S,2019,2019-05-09,0,0,8,0,2
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,12,S,2019,2019-10-02,1,1,24,0,9
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,9,S,2019,2019-10-02,0,0,50,0,12
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,17,S,2019,2019-10-02,1,1,38,0,0
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,16,S,2019,2019-10-02,1,1,44,0,1
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,8,S,2019,2019-10-02,4,0,105,0,8
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,7,S,2019,2019-10-02,2,0,60,1,10
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,11,S,2019,2019-10-02,3,0,22,0,3
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,14,S,2019,2019-10-02,3,0,47,0,4
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,18,S,2019,2019-10-02,3,1,34,0,0
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,10,S,2019,2019-10-02,1,0,14,0,4
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,15,S,2019,2019-10-02,5,0,80,0,1
808550,North West,Sefton,U,Minor,53.465437,-2.9821798,13,S,2019,2019-10-02,1,1,22,0,4
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,7,S,2019,2019-09-23,1,1,265,8,33
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,17,S,2019,2019-09-23,1,1,388,7,49
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,18,S,2019,2019-09-23,2,0,303,6,25
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,12,S,2019,2019-09-23,1,0,287,8,40
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,8,S,2019,2019-09-23,2,0,345,9,46
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,10,S,2019,2019-09-23,1,0,233,6,38
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,13,S,2019,2019-09-23,3,0,277,7,45
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,15,S,2019,2019-09-23,3,0,369,8,39
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,14,S,2019,2019-09-23,1,0,316,8,34
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,16,S,2019,2019-09-23,1,0,356,6,41
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,11,S,2019,2019-09-23,4,1,331,6,50
809025,North West,Sefton,B5424,Minor,53.551556,-3.056248,9,S,2019,2019-09-23,0,0,332,7,62
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,11,S,2019,2019-04-24,0,0,15,0,2
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,12,S,2019,2019-04-24,3,0,11,0,2
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,10,S,2019,2019-04-24,1,0,9,0,1
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,7,S,2019,2019-04-24,5,0,4,0,3
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,16,S,2019,2019-04-24,2,0,13,0,6
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,18,S,2019,2019-04-24,3,0,20,0,1
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,8,S,2019,2019-04-24,3,0,4,0,6
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,14,S,2019,2019-04-24,2,0,12,0,1
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,17,S,2019,2019-04-24,3,0,17,0,5
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,9,S,2019,2019-04-24,2,0,11,0,3
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,15,S,2019,2019-04-24,5,0,14,0,5
809125,North West,Sefton,U,Minor,53.458901,-3.0039279,13,S,2019,2019-04-24,4,0,12,0,5
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,12,S,2019,2019-06-11,0,0,44,2,4
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,7,S,2019,2019-06-11,1,0,41,3,7
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,17,S,2019,2019-06-11,1,0,68,3,4
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,16,S,2019,2019-06-11,3,1,72,3,10
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,15,S,2019,2019-06-11,0,0,85,4,8
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,8,S,2019,2019-06-11,0,0,124,4,8
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,13,S,2019,2019-06-11,0,0,38,2,1
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,14,S,2019,2019-06-11,0,0,49,2,7
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,10,S,2019,2019-06-11,0,0,44,2,5
810438,North West,Sefton,U,Minor,53.494367,-2.9673677,9,S,2019,2019-06-11,0,0,58,4,7
